scene,pose_index,ego_x,ego_y,ego_z,ego_yaw,num_points_raw,num_points_valid,num_invalid_dropped,file
scene_2,28,-31074.10546875,-120246.71875,16130.580078125,76.90171813964844,-1,210724,-1,processed/scene_2/frame_028.npz
scene_2,29,-30883.154296875,-107803.1640625,11641.462890625,61.003700256347656,-1,332082,-1,processed/scene_2/frame_029.npz
scene_2,30,-30877.14453125,-98363.765625,11512.6806640625,-12.464056015014648,-1,362057,-1,processed/scene_2/frame_030.npz
scene_2,31,-29651.40625,36882.94140625,10000.0,106.81462097167969,-1,274743,-1,processed/scene_2/frame_031.npz
scene_2,32,-29322.673828125,-30694.5703125,10000.0,83.12842559814453,-1,225927,-1,processed/scene_2/frame_032.npz
scene_2,33,-28497.087890625,-76501.484375,14384.2421875,-84.32393646240234,-1,263301,-1,processed/scene_2/frame_033.npz
scene_2,34,-27988.76953125,-32421.994140625,10000.0,86.5440902709961,-1,222072,-1,processed/scene_2/frame_034.npz
scene_2,35,-27478.921875,-4028.0048828125,10000.0,-69.25729370117188,-1,243366,-1,processed/scene_2/frame_035.npz
scene_2,36,-25024.916015625,-99185.171875,13687.5712890625,111.92436218261719,-1,264785,-1,processed/scene_2/frame_036.npz
scene_2,37,-21969.720703125,-16907.986328125,10000.0,-62.64152526855469,-1,315025,-1,processed/scene_2/frame_037.npz
scene_2,38,-16084.818359375,-109673.4921875,14037.4326171875,134.59686279296875,-1,258905,-1,processed/scene_2/frame_038.npz
scene_2,39,-15737.578125,-88757.8359375,15890.8564453125,-134.59144592285156,-1,213968,-1,processed/scene_2/frame_039.npz
scene_2,40,-14717.4248046875,-76744.5234375,18706.9140625,-116.92890167236328,-1,155265,-1,processed/scene_2/frame_040.npz
scene_2,41,-13049.98046875,19302.162109375,10000.0,-117.1817855834961,-1,220198,-1,processed/scene_2/frame_041.npz
scene_2,42,-12661.4814453125,-15236.7509765625,10000.0,0.35319244861602783,-1,298927,-1,processed/scene_2/frame_042.npz
scene_2,43,-10548.7568359375,-99777.6875,19025.3046875,-10.999823570251465,-1,252311,-1,processed/scene_2/frame_043.npz
scene_2,44,-8306.3203125,-149599.046875,13453.3837890625,13.85315990447998,-1,320079,-1,processed/scene_2/frame_044.npz
scene_2,45,-6534.345703125,-108620.5859375,18349.828125,155.61424255371094,-1,189496,-1,processed/scene_2/frame_045.npz
scene_2,46,-4130.31640625,-89907.09375,18743.755859375,-151.56613159179688,-1,208328,-1,processed/scene_2/frame_046.npz
scene_2,47,-3430.614013671875,-116915.953125,19590.265625,142.44491577148438,-1,183135,-1,processed/scene_2/frame_047.npz
scene_2,48,-1903.797119140625,-95735.2109375,19805.921875,-41.682716369628906,-1,243262,-1,processed/scene_2/frame_048.npz
scene_2,49,1028.194091796875,-168962.78125,15679.837890625,89.80911254882812,-1,257277,-1,processed/scene_2/frame_049.npz
scene_2,50,1457.58544921875,-124750.484375,17984.720703125,-85.01431274414062,-1,225460,-1,processed/scene_2/frame_050.npz
scene_2,51,2853.526611328125,-16621.095703125,11728.681640625,-6.631074905395508,-1,362826,-1,processed/scene_2/frame_051.npz
scene_2,52,3088.15380859375,-135803.703125,15298.8095703125,115.60566711425781,-1,290322,-1,processed/scene_2/frame_052.npz
scene_2,53,4099.2060546875,-100292.984375,19147.552734375,-51.2350959777832,-1,263997,-1,processed/scene_2/frame_053.npz
scene_2,54,4744.35546875,-118018.234375,20767.392578125,125.32936096191406,-1,172868,-1,processed/scene_2/frame_054.npz
scene_2,55,6310.548828125,-128046.015625,17293.7890625,89.98262023925781,-1,307794,-1,processed/scene_2/frame_055.npz
scene_2,56,7030.05126953125,-62914.31640625,17608.638671875,74.81588745117188,-1,274200,-1,processed/scene_2/frame_056.npz
scene_2,57,8389.982421875,-165459.46875,16757.830078125,127.99690246582031,-1,227425,-1,processed/scene_2/frame_057.npz
scene_2,58,8535.41796875,-60949.3984375,17608.173828125,90.41989135742188,-1,309090,-1,processed/scene_2/frame_058.npz
scene_2,59,8731.0029296875,-97169.375,17109.4921875,133.96405029296875,-1,278922,-1,processed/scene_2/frame_059.npz
scene_2,60,9008.0390625,-75718.0390625,16689.8203125,-171.85130310058594,-1,314133,-1,processed/scene_2/frame_060.npz
scene_2,61,10871.2919921875,-148970.796875,13983.638671875,-144.00157165527344,-1,298947,-1,processed/scene_2/frame_061.npz
scene_2,62,11324.044921875,66.12079620361328,10000.0,21.129314422607422,-1,334984,-1,processed/scene_2/frame_062.npz
scene_2,63,11892.13671875,4003.025634765625,10000.0,8.555634498596191,-1,340703,-1,processed/scene_2/frame_063.npz
scene_2,64,12426.7490234375,-55545.421875,16814.185546875,-153.93002319335938,-1,346889,-1,processed/scene_2/frame_064.npz
scene_2,65,14860.8759765625,-144913.40625,17237.1640625,-67.92842102050781,-1,289179,-1,processed/scene_2/frame_065.npz
scene_2,66,15156.1884765625,-132583.296875,19444.216796875,-173.26815795898438,-1,163458,-1,processed/scene_2/frame_066.npz
scene_2,67,16776.576171875,5366.62060546875,11007.9072265625,-17.88678741455078,-1,371499,-1,processed/scene_2/frame_067.npz
scene_2,68,17768.517578125,-41127.24609375,17952.814453125,10.07593822479248,-1,222319,-1,processed/scene_2/frame_068.npz
scene_2,69,18069.611328125,-8322.3779296875,12961.591796875,49.15186309814453,-1,341680,-1,processed/scene_2/frame_069.npz
scene_2,70,19614.06640625,-48961.53125,18694.158203125,-142.56613159179688,-1,250017,-1,processed/scene_2/frame_070.npz
scene_2,71,19974.830078125,19201.314453125,10000.0,-59.13214111328125,-1,330230,-1,processed/scene_2/frame_071.npz
scene_2,72,21609.708984375,-353.85296630859375,13977.416015625,-126.06449890136719,-1,237403,-1,processed/scene_2/frame_072.npz
scene_2,73,23707.900390625,2290.563720703125,14056.880859375,46.051109313964844,-1,197474,-1,processed/scene_2/frame_073.npz
scene_2,74,24040.90234375,-159950.03125,18007.578125,128.71292114257812,-1,257538,-1,processed/scene_2/frame_074.npz
scene_2,75,25306.32421875,-36591.8984375,16815.693359375,-8.93136215209961,-1,211591,-1,processed/scene_2/frame_075.npz
scene_2,76,26250.740234375,43607.15234375,10000.0,-33.062068939208984,-1,249328,-1,processed/scene_2/frame_076.npz
scene_2,77,26630.78125,-42380.75,18154.896484375,-140.23135375976562,-1,306778,-1,processed/scene_2/frame_077.npz
scene_2,78,29364.822265625,-106370.5078125,17354.28125,42.12714385986328,-1,287912,-1,processed/scene_2/frame_078.npz
scene_2,79,29539.119140625,-119735.9609375,19232.5078125,-2.8611066341400146,-1,221571,-1,processed/scene_2/frame_079.npz
scene_2,80,30149.435546875,-3006.982421875,15328.701171875,104.96183776855469,-1,252519,-1,processed/scene_2/frame_080.npz
scene_2,81,31615.423828125,-55344.11328125,13445.9453125,-174.76345825195312,-1,343022,-1,processed/scene_2/frame_081.npz
scene_2,82,32591.77734375,-107198.0078125,18484.498046875,51.34168243408203,-1,234523,-1,processed/scene_2/frame_082.npz
scene_2,83,33138.0859375,14190.3955078125,10440.1962890625,-116.6724853515625,-1,355967,-1,processed/scene_2/frame_083.npz
scene_2,84,39774.48828125,-19466.42578125,10973.9443359375,171.3914794921875,-1,429917,-1,processed/scene_2/frame_084.npz
scene_2,85,40108.671875,17421.55078125,10829.7490234375,-138.44818115234375,-1,307520,-1,processed/scene_2/frame_085.npz
scene_2,86,40136.3828125,-96127.84375,15500.9287109375,36.9598388671875,-1,270009,-1,processed/scene_2/frame_086.npz
scene_2,87,42141.359375,-69119.7578125,17856.158203125,-86.99300384521484,-1,267606,-1,processed/scene_2/frame_087.npz
scene_2,88,43319.90625,-45461.96875,12687.7744140625,-66.50123596191406,-1,355625,-1,processed/scene_2/frame_088.npz
scene_2,89,45779.34765625,-35287.76953125,12550.552734375,-79.29390716552734,-1,326269,-1,processed/scene_2/frame_089.npz
scene_2,90,46972.90234375,-15571.517578125,10000.0,59.50711441040039,-1,285521,-1,processed/scene_2/frame_090.npz
scene_2,91,47220.65625,15708.794921875,10198.8330078125,-32.316036224365234,-1,257415,-1,processed/scene_2/frame_091.npz
scene_2,92,47378.9921875,-71337.0546875,18098.189453125,-100.03677368164062,-1,247133,-1,processed/scene_2/frame_092.npz
scene_2,93,51361.7734375,-27446.490234375,13014.3427734375,-84.1982421875,-1,326094,-1,processed/scene_2/frame_093.npz
scene_2,94,54212.171875,-106650.3671875,17443.576171875,129.67080688476562,-1,252076,-1,processed/scene_2/frame_094.npz
scene_2,95,58375.75390625,-90372.8046875,13867.970703125,105.091064453125,-1,295785,-1,processed/scene_2/frame_095.npz
scene_2,96,63987.9921875,-53433.578125,16650.439453125,-142.62001037597656,-1,245482,-1,processed/scene_2/frame_096.npz
scene_2,97,65379.12890625,7327.34814453125,10713.490234375,129.3573760986328,-1,251497,-1,processed/scene_2/frame_097.npz
scene_2,98,66041.3359375,-38583.23046875,16808.3203125,-159.06442260742188,-1,340065,-1,processed/scene_2/frame_098.npz
scene_2,99,67963.734375,-78963.1484375,10000.0,137.1540069580078,-1,409590,-1,processed/scene_2/frame_099.npz
scene_3,0,-125412.859375,-35815.1015625,10000.0,-26.5793514251709,-1,240594,-1,processed/scene_3/frame_000.npz
scene_3,1,-97597.5,-40173.11328125,10000.0,-110.1924819946289,-1,243318,-1,processed/scene_3/frame_001.npz
scene_3,2,-90384.2109375,-17870.568359375,10000.0,-25.755279541015625,-1,240234,-1,processed/scene_3/frame_002.npz
scene_3,3,-80279.34375,-39615.875,10006.4296875,2.850351095199585,-1,239919,-1,processed/scene_3/frame_003.npz
scene_3,4,-78900.890625,-13166.138671875,10000.0,-53.6334114074707,-1,244158,-1,processed/scene_3/frame_004.npz
scene_3,5,-77030.015625,10459.0400390625,10000.0,-30.459373474121094,-1,233789,-1,processed/scene_3/frame_005.npz
scene_3,6,-74325.09375,-2587.405029296875,10000.0,64.70645904541016,-1,209380,-1,processed/scene_3/frame_006.npz
scene_3,7,-73676.5859375,-25899.642578125,10000.0,-38.03483963012695,-1,244461,-1,processed/scene_3/frame_007.npz
scene_3,8,-73097.5625,1339.6849365234375,10000.0,52.872711181640625,-1,215334,-1,processed/scene_3/frame_008.npz
scene_3,9,-72938.5,-96827.921875,10882.9755859375,61.347530364990234,-1,269453,-1,processed/scene_3/frame_009.npz
scene_3,10,-71766.125,-41987.3984375,10000.0,13.870894432067871,-1,252343,-1,processed/scene_3/frame_010.npz
scene_3,11,-69813.3203125,-717.9365844726562,10000.0,-57.45658874511719,-1,243431,-1,processed/scene_3/frame_011.npz
scene_3,12,-69213.328125,8269.818359375,10000.0,-115.10551452636719,-1,236174,-1,processed/scene_3/frame_012.npz
scene_3,13,-68356.234375,-58755.05078125,10000.0,1.5170531272888184,-1,256093,-1,processed/scene_3/frame_013.npz
scene_3,14,-66938.5625,-49809.61328125,10000.0,50.44816207885742,-1,246893,-1,processed/scene_3/frame_014.npz
scene_3,15,-65397.59765625,-65200.5859375,10000.0,-77.57522583007812,-1,258287,-1,processed/scene_3/frame_015.npz
scene_3,16,-64635.859375,-40115.3984375,10000.0,13.015278816223145,-1,287315,-1,processed/scene_3/frame_016.npz
scene_3,17,-63457.55859375,-6946.97900390625,10000.0,-114.40164184570312,-1,243656,-1,processed/scene_3/frame_017.npz
scene_3,18,-63159.70703125,-9145.541015625,10000.0,179.20155334472656,-1,250696,-1,processed/scene_3/frame_018.npz
scene_3,19,-63099.2734375,-30033.580078125,10000.0,-56.889183044433594,-1,263251,-1,processed/scene_3/frame_019.npz
scene_3,20,-61962.828125,-74403.3359375,10565.8486328125,-100.29312896728516,-1,288295,-1,processed/scene_3/frame_020.npz
scene_3,21,-60958.97265625,-20852.716796875,10000.0,106.5660171508789,-1,224115,-1,processed/scene_3/frame_021.npz
scene_3,22,-60636.99609375,12482.1201171875,10000.0,-140.3721466064453,-1,233073,-1,processed/scene_3/frame_022.npz
scene_3,23,-58875.3203125,-13620.169921875,10000.0,-87.03390502929688,-1,247642,-1,processed/scene_3/frame_023.npz
scene_3,24,-58541.55859375,-37403.9453125,10000.0,-48.580509185791016,-1,303479,-1,processed/scene_3/frame_024.npz
scene_3,25,-58155.62109375,20136.17578125,10000.0,-102.13289642333984,-1,230767,-1,processed/scene_3/frame_025.npz
scene_3,26,-57379.26953125,-104879.1328125,15996.607421875,100.95105743408203,-1,150846,-1,processed/scene_3/frame_026.npz
scene_3,27,-57137.16015625,-33382.60546875,10000.0,78.53026580810547,-1,240935,-1,processed/scene_3/frame_027.npz
scene_3,28,-55971.140625,-62809.2734375,10000.0,-113.70366668701172,-1,266701,-1,processed/scene_3/frame_028.npz
scene_3,29,-54809.25390625,-65126.70703125,10000.0,95.9523696899414,-1,245003,-1,processed/scene_3/frame_029.npz
scene_3,30,-52829.46484375,27629.453125,10000.0,23.382673263549805,-1,235874,-1,processed/scene_3/frame_030.npz
scene_3,31,-52477.046875,-54931.98828125,10000.0,-24.243703842163086,-1,350682,-1,processed/scene_3/frame_031.npz
scene_3,32,-49820.3125,-17931.658203125,10000.0,-147.378662109375,-1,230886,-1,processed/scene_3/frame_032.npz
scene_3,33,-48265.234375,-28737.8984375,10000.0,129.52798461914062,-1,240981,-1,processed/scene_3/frame_033.npz
scene_3,34,-48242.8671875,-28908.4765625,10000.0,129.32337951660156,-1,241496,-1,processed/scene_3/frame_034.npz
scene_3,35,-47353.765625,-9184.4609375,10000.0,-17.459787368774414,-1,224223,-1,processed/scene_3/frame_035.npz
scene_3,36,-47247.3671875,-57693.5859375,10986.556640625,52.464141845703125,-1,272565,-1,processed/scene_3/frame_036.npz
scene_3,37,-45692.84765625,54413.72265625,10000.0,-41.09016799926758,-1,256211,-1,processed/scene_3/frame_037.npz
scene_3,38,-44980.76171875,-29601.103515625,10000.0,-90.72338104248047,-1,279377,-1,processed/scene_3/frame_038.npz
scene_3,39,-44716.40234375,-12678.7607421875,10000.0,42.92395782470703,-1,221474,-1,processed/scene_3/frame_039.npz
scene_3,40,-44224.31640625,-57377.03515625,12545.0986328125,-145.46861267089844,-1,236989,-1,processed/scene_3/frame_040.npz
scene_3,41,-43623.40625,-60040.44140625,12571.2890625,132.19265747070312,-1,204674,-1,processed/scene_3/frame_041.npz
scene_3,42,-43398.83984375,-35848.81640625,10000.0,-169.4702606201172,-1,234735,-1,processed/scene_3/frame_042.npz
scene_3,43,-42230.87890625,-11649.8291015625,10000.0,46.04344940185547,-1,219854,-1,processed/scene_3/frame_043.npz
scene_3,44,-40595.33984375,-37545.93359375,10000.0,-22.962234497070312,-1,329164,-1,processed/scene_3/frame_044.npz
scene_3,45,-39939.51953125,-460.9039306640625,10000.0,-43.89712905883789,-1,225792,-1,processed/scene_3/frame_045.npz
scene_3,46,-39915.62109375,31172.095703125,10000.0,-50.76111602783203,-1,232237,-1,processed/scene_3/frame_046.npz
scene_3,47,-39892.07421875,-15272.3037109375,10000.0,-127.31672668457031,-1,242161,-1,processed/scene_3/frame_047.npz
scene_3,48,-39670.94140625,-40164.03125,10000.0,174.64935302734375,-1,236095,-1,processed/scene_3/frame_048.npz
scene_3,49,-39587.7109375,-1890.4765625,10000.0,15.932867050170898,-1,217531,-1,processed/scene_3/frame_049.npz
scene_3,50,-39127.46484375,-62086.26953125,14031.8173828125,-146.02215576171875,-1,207901,-1,processed/scene_3/frame_050.npz
scene_3,51,-37790.78125,-15286.11328125,10000.0,-81.26148223876953,-1,256811,-1,processed/scene_3/frame_051.npz
scene_3,52,-37710.2578125,-45147.08203125,10017.46875,51.698387145996094,-1,289117,-1,processed/scene_3/frame_052.npz
scene_3,53,-37246.45703125,-41668.734375,10000.0,21.45245933532715,-1,312211,-1,processed/scene_3/frame_053.npz
scene_3,54,-36709.78515625,31521.435546875,10000.0,-74.44001007080078,-1,234511,-1,processed/scene_3/frame_054.npz
scene_3,55,-35750.3671875,-33436.64453125,10000.0,-75.32675170898438,-1,341968,-1,processed/scene_3/frame_055.npz
scene_3,56,-35528.62890625,31365.015625,10000.0,-84.36177062988281,-1,241215,-1,processed/scene_3/frame_056.npz
scene_3,57,-35251.5546875,-2576.201171875,10000.0,33.82657241821289,-1,216289,-1,processed/scene_3/frame_057.npz
scene_3,58,-33678.52734375,-43419.05078125,11212.404296875,94.81385803222656,-1,239370,-1,processed/scene_3/frame_058.npz
scene_3,59,-33213.9296875,-53011.2421875,12355.8837890625,149.2069549560547,-1,197236,-1,processed/scene_3/frame_059.npz
scene_3,60,-32851.421875,-10034.9609375,10000.0,76.4714584350586,-1,217237,-1,processed/scene_3/frame_060.npz
scene_3,61,-30316.212890625,67856.4296875,13824.3935546875,-84.55593872070312,-1,207565,-1,processed/scene_3/frame_061.npz
scene_3,62,-28687.23046875,-27893.33984375,10000.0,-112.81771087646484,-1,295862,-1,processed/scene_3/frame_062.npz
scene_3,63,-27860.888671875,-14926.5263671875,10000.0,-21.428680419921875,-1,280716,-1,processed/scene_3/frame_063.npz
scene_3,64,-27621.423828125,39731.27734375,10000.0,-85.25896453857422,-1,217114,-1,processed/scene_3/frame_064.npz
scene_3,65,-26997.625,-4428.62060546875,10000.0,-71.66889190673828,-1,251908,-1,processed/scene_3/frame_065.npz
scene_3,66,-26860.56640625,-11777.203125,10000.0,-52.00486373901367,-1,297993,-1,processed/scene_3/frame_066.npz
scene_3,67,-26513.908203125,30197.71875,10000.0,-148.3959197998047,-1,226070,-1,processed/scene_3/frame_067.npz
scene_3,68,-25399.12890625,-18068.63671875,10000.0,25.082313537597656,-1,259980,-1,processed/scene_3/frame_068.npz
scene_3,69,-22491.87890625,-34339.8203125,10616.9658203125,-152.22222900390625,-1,279031,-1,processed/scene_3/frame_069.npz
scene_3,70,-22057.462890625,-1776.447509765625,10000.0,115.60031127929688,-1,224474,-1,processed/scene_3/frame_070.npz
scene_3,71,-19891.3359375,-31401.451171875,10000.0,-147.44454956054688,-1,293869,-1,processed/scene_3/frame_071.npz
scene_3,72,-18442.126953125,-52207.09765625,16468.841796875,58.07004165649414,-1,245335,-1,processed/scene_3/frame_072.npz
scene_3,73,-14090.3896484375,38986.16796875,10000.0,-178.22793579101562,-1,248224,-1,processed/scene_3/frame_073.npz
scene_3,74,-13807.646484375,11379.998046875,10000.0,-107.77786254882812,-1,231941,-1,processed/scene_3/frame_074.npz
scene_3,75,-11391.8740234375,29091.115234375,10000.0,-17.769893646240234,-1,226718,-1,processed/scene_3/frame_075.npz
scene_3,76,-10426.6005859375,-46870.7265625,16075.642578125,164.5374755859375,-1,193704,-1,processed/scene_3/frame_076.npz
scene_3,77,-10241.990234375,44228.33984375,10000.0,-50.358768463134766,-1,214042,-1,processed/scene_3/frame_077.npz
scene_3,78,-9651.06640625,-37329.38671875,13298.8828125,122.88709259033203,-1,163734,-1,processed/scene_3/frame_078.npz
scene_3,79,-8212.8896484375,-38987.8828125,13007.0166015625,65.47772979736328,-1,247480,-1,processed/scene_3/frame_079.npz
scene_3,80,-7510.6220703125,-36713.2734375,12261.9111328125,-172.12625122070312,-1,262138,-1,processed/scene_3/frame_080.npz
scene_3,81,-6674.90185546875,23255.66796875,10000.0,176.39239501953125,-1,226649,-1,processed/scene_3/frame_081.npz
scene_3,82,-5422.03125,-8275.521484375,10000.0,-153.73695373535156,-1,238594,-1,processed/scene_3/frame_082.npz
scene_3,83,-3237.482177734375,-320.8003845214844,10000.0,-139.84584045410156,-1,234378,-1,processed/scene_3/frame_083.npz
scene_3,84,-2510.0146484375,-7221.89501953125,10000.0,-13.559293746948242,-1,344471,-1,processed/scene_3/frame_084.npz
scene_3,85,1470.57080078125,25324.544921875,10000.0,-48.57817077636719,-1,253252,-1,processed/scene_3/frame_085.npz
scene_3,86,4273.77099609375,23808.845703125,10000.0,-55.251808166503906,-1,269566,-1,processed/scene_3/frame_086.npz
scene_3,87,4336.5703125,-9840.119140625,10000.0,78.36489868164062,-1,245846,-1,processed/scene_3/frame_087.npz
scene_3,88,5672.07763671875,23320.626953125,10000.0,-61.268672943115234,-1,283068,-1,processed/scene_3/frame_088.npz
scene_3,89,7304.39404296875,21416.8671875,10000.0,-66.3095474243164,-1,291169,-1,processed/scene_3/frame_089.npz
scene_3,90,10510.57421875,17598.353515625,10000.0,-118.44145202636719,-1,265170,-1,processed/scene_3/frame_090.npz
scene_3,91,11319.6171875,-15931.7705078125,13326.390625,96.39985656738281,-1,191117,-1,processed/scene_3/frame_091.npz
scene_3,92,11770.4072265625,18577.484375,10000.0,-129.6515350341797,-1,246742,-1,processed/scene_3/frame_092.npz
scene_3,93,16315.4365234375,38156.29296875,10000.0,-106.73429107666016,-1,237628,-1,processed/scene_3/frame_093.npz
scene_3,94,16880.1015625,-12768.61328125,12394.9013671875,159.09300231933594,-1,194910,-1,processed/scene_3/frame_094.npz
scene_3,95,20996.044921875,26980.416015625,10000.0,-135.99729919433594,-1,256173,-1,processed/scene_3/frame_095.npz
scene_3,96,21718.23046875,42854.90625,10000.0,-126.2457046508789,-1,229078,-1,processed/scene_3/frame_096.npz
scene_3,97,25530.732421875,-5881.52001953125,16102.435546875,-163.02798461914062,-1,163655,-1,processed/scene_3/frame_097.npz
scene_3,98,29018.61328125,6669.6201171875,12966.4736328125,-137.00827026367188,-1,302864,-1,processed/scene_3/frame_098.npz
scene_3,99,30252.87109375,14978.283203125,10203.2021484375,177.05613708496094,-1,238136,-1,processed/scene_3/frame_099.npz
scene_4,0,-182267.953125,15975.0078125,25115.46875,-14.234830856323242,-1,303756,-1,processed/scene_4/frame_000.npz
scene_4,1,-178779.375,-6989.4150390625,24809.958984375,61.9736213684082,-1,281258,-1,processed/scene_4/frame_001.npz
scene_4,2,-176358.59375,18817.361328125,25725.814453125,-38.691070556640625,-1,289915,-1,processed/scene_4/frame_002.npz
scene_4,3,-175104.96875,-26778.359375,20775.71875,88.7144546508789,-1,327392,-1,processed/scene_4/frame_003.npz
scene_4,4,-170587.578125,11196.84375,28025.259765625,30.349210739135742,-1,205714,-1,processed/scene_4/frame_004.npz
scene_4,5,-169443.859375,20158.353515625,28466.333984375,-104.76072692871094,-1,168645,-1,processed/scene_4/frame_005.npz
scene_4,6,-165484.515625,420.1846008300781,26704.193359375,142.77639770507812,-1,228466,-1,processed/scene_4/frame_006.npz
scene_4,7,-165202.40625,16134.5185546875,28831.931640625,-106.71615600585938,-1,131224,-1,processed/scene_4/frame_007.npz
scene_4,8,-164001.484375,4880.53515625,27041.533203125,151.1097412109375,-1,218189,-1,processed/scene_4/frame_008.npz
scene_4,9,-162114.40625,31364.908203125,25477.798828125,-103.9081802368164,-1,327179,-1,processed/scene_4/frame_009.npz
scene_4,10,-161739.40625,3144.470703125,26313.533203125,92.43875885009766,-1,225690,-1,processed/scene_4/frame_010.npz
scene_4,11,-161625.953125,31009.75,25177.373046875,-112.17115020751953,-1,359958,-1,processed/scene_4/frame_011.npz
scene_4,12,-161443.859375,37839.95703125,25086.046875,-105.38106536865234,-1,293628,-1,processed/scene_4/frame_012.npz
scene_4,13,-153243.875,37721.265625,19868.119140625,-109.07670593261719,-1,442379,-1,processed/scene_4/frame_013.npz
scene_4,14,-151094.34375,3884.326416015625,19557.220703125,-177.7116241455078,575000,545015,29985,processed/scene_4/frame_014.npz
scene_4,15,-145623.234375,9590.9619140625,17881.455078125,172.8204803466797,575000,488565,86435,processed/scene_4/frame_015.npz
scene_4,16,-124426.5,-37649.7734375,10327.4658203125,47.80367660522461,-1,263951,-1,processed/scene_4/frame_016.npz
scene_4,17,-122652.8125,-102248.3671875,10630.0791015625,77.14826202392578,-1,263388,-1,processed/scene_4/frame_017.npz
scene_4,18,-118481.5078125,-30680.9765625,10000.0,46.75791549682617,-1,272407,-1,processed/scene_4/frame_018.npz
scene_4,19,-117831.359375,-84467.2265625,10620.5009765625,90.486572265625,-1,273744,-1,processed/scene_4/frame_019.npz
scene_4,20,-112514.4375,-2815.578369140625,14748.962890625,11.040508270263672,-1,113605,-1,processed/scene_4/frame_020.npz
scene_4,21,-112289.875,5402.35400390625,12890.4833984375,-15.014293670654297,-1,171920,-1,processed/scene_4/frame_021.npz
scene_4,22,-112098.5859375,17098.08203125,14624.3291015625,-43.270137786865234,-1,148374,-1,processed/scene_4/frame_022.npz
scene_4,23,-111239.59375,-27641.58203125,10000.0,-9.416901588439941,-1,229457,-1,processed/scene_4/frame_023.npz
scene_4,24,-110628.6015625,-24900.796875,10000.0,64.34391021728516,-1,278211,-1,processed/scene_4/frame_024.npz
scene_4,25,-109946.1328125,-84815.65625,10000.0,111.76373291015625,-1,268291,-1,processed/scene_4/frame_025.npz
scene_4,26,-98829.1328125,-4098.92138671875,10000.0,48.758827209472656,-1,241850,-1,processed/scene_4/frame_026.npz
scene_4,27,-98269.65625,-3903.781982421875,10000.0,51.627994537353516,-1,243018,-1,processed/scene_4/frame_027.npz
scene_4,28,-97014.1484375,4120.06982421875,10000.0,-2.7430686950683594,-1,220243,-1,processed/scene_4/frame_028.npz
scene_4,29,-95065.765625,-66658.2578125,10422.7802734375,-156.2736053466797,-1,252601,-1,processed/scene_4/frame_029.npz
scene_4,30,-94717.828125,16111.1064453125,10000.0,-89.7401351928711,-1,246257,-1,processed/scene_4/frame_030.npz
scene_4,31,-88389.765625,-13094.046875,10000.0,114.44891357421875,-1,252844,-1,processed/scene_4/frame_031.npz
scene_4,32,-87539.734375,6431.009765625,10000.0,-140.97779846191406,-1,271346,-1,processed/scene_4/frame_032.npz
scene_4,33,-87033.96875,-18475.095703125,10000.0,-176.8142547607422,-1,264287,-1,processed/scene_4/frame_033.npz
scene_4,34,-85152.5625,21290.0078125,10000.0,-114.72591400146484,-1,243960,-1,processed/scene_4/frame_034.npz
scene_4,35,-81778.453125,-13986.9267578125,10000.0,69.97779083251953,-1,226470,-1,processed/scene_4/frame_035.npz
scene_4,36,-81491.484375,-547.8171997070312,10000.0,31.511892318725586,-1,229741,-1,processed/scene_4/frame_036.npz
scene_4,37,-79618.3671875,-1534.3848876953125,10000.0,171.65414428710938,-1,257969,-1,processed/scene_4/frame_037.npz
scene_4,38,-79140.9921875,-24012.017578125,10000.0,2.1293954849243164,-1,237511,-1,processed/scene_4/frame_038.npz
scene_4,39,-74813.0703125,-3475.334716796875,10000.0,96.4436264038086,-1,228278,-1,processed/scene_4/frame_039.npz
scene_4,40,-69175.2265625,4805.6201171875,10000.0,-164.96377563476562,-1,232095,-1,processed/scene_4/frame_040.npz
scene_4,41,-64555.8203125,-16497.986328125,10000.0,-85.64922332763672,-1,247242,-1,processed/scene_4/frame_041.npz
scene_4,42,-63476.28515625,-9765.08203125,10000.0,-92.30404663085938,-1,238034,-1,processed/scene_4/frame_042.npz
scene_4,43,-38779.40234375,-129023.5078125,15066.041015625,-3.5278358459472656,-1,347291,-1,processed/scene_4/frame_043.npz
scene_4,44,-28871.912109375,-106122.2734375,10543.6220703125,26.542177200317383,-1,408301,-1,processed/scene_4/frame_044.npz
scene_4,45,-28389.34375,-146037.828125,22203.583984375,56.80080032348633,-1,113571,-1,processed/scene_4/frame_045.npz
scene_4,46,-26097.025390625,-140716.0,20028.509765625,52.45390701293945,-1,148756,-1,processed/scene_4/frame_046.npz
scene_4,47,-23195.376953125,-99926.09375,14019.2880859375,-38.205116271972656,-1,305124,-1,processed/scene_4/frame_047.npz
scene_4,48,-21091.43359375,-122909.296875,12180.294921875,33.364532470703125,-1,367672,-1,processed/scene_4/frame_048.npz
scene_4,49,-15470.7802734375,-98401.6796875,17024.078125,-17.223058700561523,-1,325279,-1,processed/scene_4/frame_049.npz
scene_4,50,-8631.734375,-106766.453125,16644.5625,67.83180236816406,-1,365413,-1,processed/scene_4/frame_050.npz
scene_4,51,-4769.95703125,-115732.7734375,19418.4921875,-24.208993911743164,-1,240478,-1,processed/scene_4/frame_051.npz
scene_4,52,-4113.3994140625,-110811.015625,19341.630859375,-64.27005767822266,-1,214347,-1,processed/scene_4/frame_052.npz
